ItemName;ItemCode;Empresa;CreateDate;UpdateDate;u_coleccion;u_estilo;u_genero;u_descripcion;u_descrip_color;u_division;u_sellitem;BarCode;bot_type
1027384/ARIZONA EVA /39/EGGSHELL;140000413981668;SBO_00_DISRESALV;15/05/2024 0:00;25/09/2024 0:00;Seasonal;1027384;UNISEX;ARIZONA EVA;EGGSHELL;ACTIVE;1;192762000000.0;BIRKEN
1027400/GIZEH EVA SURF /37/GREEN;140000424091468;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1027400;UNISEX;GIZEH EVA SURF;GREEN;ACTIVE;1;192762000000.0;BIRKEN
1027400/GIZEH EVA SURF /38/GREEN;140000424091568;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1027400;UNISEX;GIZEH EVA SURF;GREEN;ACTIVE;1;192762000000.0;BIRKEN
1027400/GIZEH EVA SURF /39/GREEN;140000424091668;SBO_00_DISRESALV;15/05/2024 0:00;14/06/2024 0:00;;1027400;UNISEX;GIZEH EVA SURF;GREEN;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /36/ROAST;140000434111368;SBO_00_DISRESALV;15/05/2024 0:00;29/10/2024 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA;ROAST;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /37/ROAST;140000434111468;SBO_00_DISRESALV;15/05/2024 0:00;08/11/2024 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA;ROAST;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /38/ROAST;140000434111568;SBO_00_DISRESALV;15/05/2024 0:00;08/11/2024 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA;ROAST;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /39/ROAST;140000434111668;SBO_00_DISRESALV;15/05/2024 0:00;05/05/2025 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA;ROAST;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /40/ROAST;140000434111768;SBO_00_DISRESALV;15/05/2024 0:00;08/11/2024 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA;ROAST;ACTIVE;1;192762000000.0;BIRKEN
1027402/ARIZONA EVA /41/ROAST;140000434111868;SBO_00_DISRESALV;29/10/2024 0:00;08/11/2024 0:00;Seasonal;1027402;UNISEX;ARIZONA EVA ;ROAST;ACTIVE;1;192762000000.0;BIRKEN
43391/GIZEH BFBC /40/STONE;140000454171768;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;43391;UNISEX;GIZEH BFBC;STONE;CLASSIC;1;736400000000.0;BIRKEN
43391/GIZEH BFBC /41/STONE;140000454171868;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Core Essential;43391;UNISEX;GIZEH BFBC;STONE;CLASSIC;1;809410000000.0;BIRKEN
51703/ARIZONA BF /38/DARK BROWN;140000474111568;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51703/ARIZONA BF /39/DARK BROWN;140000474111668;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51703/ARIZONA BF /40/DARK BROWN;140000474111768;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51703/ARIZONA BF /41/DARK BROWN;140000474111868;SBO_00_DISRESALV;16/05/2024 0:00;29/10/2024 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51703/ARIZONA BF /42/DARK BROWN;140000474111968;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51703/ARIZONA BF /43/DARK BROWN;140000474112068;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51703;UNISEX;ARIZONA BF;DARK BROWN;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /35/BLACK;140000484051268;SBO_00_DISRESALV;29/10/2024 0:00;08/11/2024 0:00;Core Essential;51793;UNISEX;ARIZONA BF ;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /36/BLACK;140000484051368;SBO_00_DISRESALV;29/10/2024 0:00;08/11/2024 0:00;Core Essential;51793;UNISEX;ARIZONA BF ;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /40/BLACK;140000484051768;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /41/BLACK;140000484051868;SBO_00_DISRESALV;16/05/2024 0:00;08/11/2024 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /42/BLACK;140000484051968;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /43/BLACK;140000484052068;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /44/BLACK;140000484052168;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
51793/ARIZONA BF /45/BLACK;140000484052268;SBO_00_DISRESALV;16/05/2024 0:00;29/10/2024 0:00;Core Essential;51793;UNISEX;ARIZONA BF;BLACK;CLASSIC;1;736399000000.0;BIRKEN
129421/ARIZONA EVA /44/BLACK;140000514052168;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Seasonal;129421;UNISEX;ARIZONA EVA;BLACK;ACTIVE;1;886454000000.0;BIRKEN
129421/ARIZONA EVA /45/BLACK;140000514052268;SBO_00_DISRESALV;16/05/2024 0:00;31/07/2024 0:00;Seasonal;129421;UNISEX;ARIZONA EVA;BLACK;ACTIVE;1;886454000000.0;BIRKEN
151183/ARIZONA BFBC/35/ MOCCA;140000524161268;SBO_00_DISRESALV;29/10/2024 0:00;05/05/2025 0:00;Core Essential;151183;UNISEX;ARIZONA BFBC;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151183/ARIZONA BFBC/40/ MOCCA;140000524161768;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Core Essential;151183;UNISEX;ARIZONA BFBC;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151183/ARIZONA BFBC/41/ MOCCA;140000524161868;SBO_00_DISRESALV;31/07/2024 0:00;08/11/2024 0:00;Core Essential;151183;UNISEX;ARIZONA BFBC;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
552681/ARIZONA BF/35/ WHITE;140000563991268;SBO_00_DISRESALV;16/05/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
552681/ARIZONA BF/36/ WHITE;140000563991368;SBO_00_DISRESALV;16/05/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
552681/ARIZONA BF/37/ WHITE;140000563991468;SBO_00_DISRESALV;31/07/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
552681/ARIZONA BF/40/ WHITE;140000563991768;SBO_00_DISRESALV;16/05/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
552681/ARIZONA BF/41/ WHITE;140000563991868;SBO_00_DISRESALV;31/07/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
552681/ARIZONA BF/42/ WHITE;140000563991968;SBO_00_DISRESALV;31/07/2024 0:00;11/09/2024 0:00;Core Essential;552681;UNISEX;ARIZONA BF;WHITE;CLASSIC;1;886454000000.0;BIRKEN
960811/BOSTON LEOI /37/TABACCO BROWN;140000584111468;SBO_00_DISRESALV;10/02/2025 0:00;25/03/2025 0:00;Core Essential;960811;UNISEX;BOSTON LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
960811/BOSTON LEOI /42/TABACCO BROWN;140000584111968;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Core Essential;960811;UNISEX;BOSTON LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
960811/BOSTON LEOI /43/TABACCO BROWN;140000584112068;SBO_00_DISRESALV;10/02/2025 0:00;25/03/2025 0:00;Core Essential;960811;UNISEX;BOSTON LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
960811/BOSTON LEOI /44/TABACCO BROWN;140000584112168;SBO_00_DISRESALV;10/02/2025 0:00;25/03/2025 0:00;Core Essential;960811;UNISEX;BOSTON LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
1017374/ARIZONA KIDS BF DESERT SOIL /31/CAMO KHAKI;140000624120868;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;;1017374;UNISEX;ARIZONA KIDS BF DESERT SOIL;CAMO KHAKI;CLASSIC;1;822698000000.0;BIRKEN
1019094/ARIZONA EVA /42/KHAKI;140000664121968;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1019094;UNISEX;ARIZONA EVA;KHAKI;CLASSIC;1;822699000000.0;BIRKEN
1019094/ARIZONA EVA /43/KHAKI;140000664122068;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1019094;UNISEX;ARIZONA EVA;KHAKI;CLASSIC;1;822699000000.0;BIRKEN
1019094/ARIZONA EVA /44/KHAKI;140000664122168;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1019094;UNISEX;ARIZONA EVA;KHAKI;CLASSIC;1;822699000000.0;BIRKEN
1019094/ARIZONA EVA /45/KHAKI;140000664122268;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Seasonal;1019094;UNISEX;ARIZONA EVA;KHAKI;CLASSIC;1;822699000000.0;BIRKEN
1019143/GIZEH EVA /40/KHAKI;140000674121768;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;Seasonal;1019143;UNISEX;GIZEH EVA;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1019143/GIZEH EVA /41/KHAKI;140000674121868;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;Seasonal;1019143;UNISEX;GIZEH EVA;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1019143/GIZEH EVA /42/KHAKI;140000674121968;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1019143;UNISEX;GIZEH EVA;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1019143/GIZEH EVA /43/KHAKI;140000674122068;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1019143;UNISEX;GIZEH EVA;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1019703/ARIZONA SPLIT BF /39/BLACK WHITE;140000684051668;SBO_00_DISRESALV;16/05/2024 0:00;04/07/2024 0:00;;1019703;UNISEX;ARIZONA SPLIT BF;BLACK/WHITE;CLASSIC;1;822699000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /37/BLACK;140000784051468;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /38/BLACK;140000784051568;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /39/BLACK;140000784051668;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /40/BLACK;140000784051768;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /42/BLACK;140000784051968;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
1027191/SUPER-BIRKI FUSION PU /43/BLACK;140000784052068;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1027191;UNISEX;SUPER-BIRKI FUSION PU;BLACK;PROFESSIONAL;1;192762000000.0;BIRKEN
16612/BOLSA MEDIANA BIRKENSTOCK 16X6X12;140000794110168;SBO_00_DISRESALV;27/05/2024 0:00;14/06/2024 0:00;;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;1;;BIRKEN
957/BOLSA PEQUEÑA BIRKENSTOCK 9X5X7;140000794110268;SBO_00_DISRESALV;27/05/2024 0:00;14/06/2024 0:00;;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;1;;BIRKEN
160581/BOSTON FE /39/CACAO;140000804111668;SBO_00_DISRESALV;31/07/2024 0:00;28/03/2025 0:00;Core Essential;160581;UNISEX;BOSTON FE ;CACAO;CLASSIC;1;736400000000.0;BIRKEN
1019152/ARIZONA EVA /36/KHAKI;140000814121368;SBO_00_DISRESALV;31/07/2024 0:00;28/03/2025 0:00;Seasonal;1019152;UNISEX;ARIZONA EVA ;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1019152/ARIZONA EVA /37/KHAKI;140000814121468;SBO_00_DISRESALV;31/07/2024 0:00;28/03/2025 0:00;Seasonal;1019152;UNISEX;ARIZONA EVA ;KHAKI;ACTIVE;1;822699000000.0;BIRKEN
1005960/ARIZONA SFB LENA BIRKENSTOCK/40/METALLIC SILVER;110000154061768;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1005960;WOMENS;ARIZONA SFB LENA BIRKENSTOCK;METALLIC SILVER;CLASSIC;1;886926000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/35/WHITE;110000183991268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
1014190/MAYARI BF BIRKENSTOCK/36/WHITE;110000183991368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Seasonal;1014190;WOMENS;MAYARI BF BIRKENSTOCK;WHITE;CLASSIC;1;802436000000.0;BIRKEN
43691/GIZEH BF BIRKENSTOCK/35/BLACK;140000024051268;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43691;UNISEX;GIZEH BF BIRKENSTOCK;BLACK;CLASSIC;1;736400000000.0;BIRKEN
43691/GIZEH BF BIRKENSTOCK/36/BLACK;140000024051368;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43691;UNISEX;GIZEH BF BIRKENSTOCK;BLACK;CLASSIC;1;736400000000.0;BIRKEN
43691/GIZEH BF BIRKENSTOCK/37/BLACK;140000024051468;SBO_00_DISRESALV;19/03/2024 0:00;14/06/2024 0:00;Core Essential;43691;UNISEX;GIZEH BF BIRKENSTOCK;BLACK;CLASSIC;1;736400000000.0;BIRKEN
1018745/GIZEH BIG BUCKLE LEOI BIRKENSTOCK/41/COGNAC HEX;110000204181868;SBO_00_DISRESALV;19/03/2024 0:00;13/12/2024 0:00;Core Essential;1018745;WOMENS;GIZEH BIG BUCKLE LEOI BIRKENSTOCK;COGNAC HEX;CLASSIC;1;822699000000.0;BIRKEN
1011075/ARIZONA BIG BUCKLE LEOI /37/BLACK HEX;110000314051468;SBO_00_DISRESALV;14/05/2024 0:00;29/10/2024 0:00;Core Essential;1011075;WOMENS;ARIZONA BIG BUCKLE LEOI;BLACK HEX;CLASSIC;1;886457000000.0;BIRKEN
1011075/ARIZONA BIG BUCKLE LEOI /38/BLACK HEX;110000314051568;SBO_00_DISRESALV;14/05/2024 0:00;05/05/2025 0:00;Core Essential;1011075;WOMENS;ARIZONA BIG BUCKLE LEOI;BLACK HEX;CLASSIC;1;886457000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /32/LAVENDERBLUSHVEG;110000734100968;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1025255/MAYARI BF BIRKENSTOCK/35/GRACEFUL MARS RED;140000224071268;SBO_00_DISRESALV;19/03/2024 0:00;25/09/2024 0:00;Core Essential;1025255;WOMENS;MAYARI BF BIRKENSTOCK;GRACEFUL MARS RED;CLASSIC;1;192761000000.0;BIRKEN
1025255/MAYARI BF BIRKENSTOCK/37/GRACEFUL MARS RED;140000224071468;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1025255;UNISEX;MAYARI BF BIRKENSTOCK;GRACEFUL MARS RED;CLASSIC;1;192761000000.0;BIRKEN
1025255/MAYARI BF BIRKENSTOCK/38/GRACEFUL MARS RED;140000224071568;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Core Essential;1025255;UNISEX;MAYARI BF BIRKENSTOCK;GRACEFUL MARS RED;CLASSIC;1;192761000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /28/LAVENDERBLUSHVEG;110000734100568;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /29/LAVENDERBLUSHVEG;110000734100668;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /30/LAVENDERBLUSHVEG;110000734100768;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1017374/ARIZONA KIDS BF DESERT SOIL /32/CAMO KHAKI;140000624120968;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;;1017374;UNISEX;ARIZONA KIDS BF DESERT SOIL;CAMO KHAKI;CLASSIC;1;822698000000.0;BIRKEN
1017374/ARIZONA KIDS BF DESERT SOIL /33/CAMO KHAKI;140000624121068;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1017374;UNISEX;ARIZONA KIDS BF DESERT SOIL;CAMO KHAKI;CLASSIC;1;822698000000.0;BIRKEN
1017374/ARIZONA KIDS BF DESERT SOIL /34/CAMO KHAKI;140000624121168;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1017374;UNISEX;ARIZONA KIDS BF DESERT SOIL;CAMO KHAKI;CLASSIC;1;822698000000.0;BIRKEN
1023434/ARIZONA K BFBC EARTHY V /31/LAVENDERBLUSHVEG;110000734100868;SBO_00_DISRESALV;16/05/2024 0:00;11/09/2024 0:00;;1023434;WOMENS;ARIZONA K BFBC EARTHY V;LAVENDERBLUSHVEG;CLASSIC;1;887760000000.0;BIRKEN
1023943/GIZEH BF /35/METALLIC COPPER;110000744001268;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;;1023943;WOMENS;GIZEH BF;METALLIC COPPER;CLASSIC;1;192761000000.0;BIRKEN
1023960/ARIZONA BF /40/COPPER;110000754001768;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1023960;WOMENS;ARIZONA BF;COPPER;CLASSIC;1;192761000000.0;BIRKEN
1023960/ARIZONA BF /41/COPPER;110000754001868;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;1023960;WOMENS;ARIZONA BF;COPPER;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /35/THYME VEG;110000764151268;SBO_00_DISRESALV;16/05/2024 0:00;01/08/2024 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /38/THYME VEG;110000764151568;SBO_00_DISRESALV;16/05/2024 0:00;31/07/2024 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /39/THYME VEG;110000764151668;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /40/THYME VEG;110000764151768;SBO_00_DISRESALV;16/05/2024 0:00;31/07/2024 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /41/THYME VEG;110000764151868;SBO_00_DISRESALV;16/05/2024 0:00;03/12/2024 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /42/THYME VEG;110000764151968;SBO_00_DISRESALV;16/05/2024 0:00;05/05/2025 0:00;;1025484;WOMENS;MAYARI SYN SOFT;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
1025484/MAYARI SYN SOFT /43/THYME VEG;110000764152068;SBO_00_DISRESALV;31/07/2024 0:00;05/05/2025 0:00;;1025484;WOMENS;MAYARI SYN SOFT ;THYME VEG;CLASSIC;1;192761000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/39/STONE;140000104171668;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/40/STONE;140000104171768;SBO_00_DISRESALV;19/03/2024 0:00;05/05/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
151211/ARIZONA BFBC BIRKENSTOCK/38/STONE;140000104171568;SBO_00_DISRESALV;30/07/2024 0:00;05/05/2025 0:00;Core Essential;151211;UNISEX;ARIZONA BFBC BIRKENSTOCK;STONE;CLASSIC;1;736400000000.0;BIRKEN
551251/ARIZONA SFB BF BIRKENSTOCK/41/BLACK;140000134051868;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;551251;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
551251/ARIZONA SFB BF BIRKENSTOCK/42/BLACK;140000134051968;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Core Essential;551251;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
551251/ARIZONA SFB BF BIRKENSTOCK/43/BLACK;140000134052068;SBO_00_DISRESALV;19/03/2024 0:00;03/12/2024 0:00;Core Essential;551251;UNISEX;ARIZONA SFB BF BIRKENSTOCK;BLACK;CLASSIC;1;736399000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/35/MOCCA;140000254161268;SBO_00_DISRESALV;19/03/2024 0:00;01/08/2024 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
151181/ARIZONA BFBC BIRKENSTOCK/36/MOCCA;140000254161368;SBO_00_DISRESALV;19/03/2024 0:00;31/07/2024 0:00;Core Essential;151181;UNISEX;ARIZONA BFBC BIRKENSTOCK;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
352201/ARIZONA LEOI /39/TABACCO BROWN;140000294111668;SBO_00_DISRESALV;14/05/2024 0:00;03/12/2024 0:00;Core Essential;352201;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352201/ARIZONA LEOI /40/TABACCO BROWN;140000294111768;SBO_00_DISRESALV;14/05/2024 0:00;25/09/2024 0:00;Core Essential;352201;UNISEX;ARIZONA LEOI;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352201/ARIZONA LEOI /41/TABACCO BROWN;140000294111868;SBO_00_DISRESALV;31/07/2024 0:00;26/08/2024 0:00;Core Essential;352201;UNISEX;ARIZONA LEOI ;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
1022465/ARIZONA EVA GLAMOUR/36/ GOLD;140000354011368;SBO_00_DISRESALV;14/05/2024 0:00;13/12/2024 0:00;;1022465;UNISEX;ARIZONA EVA GLAMOUR;GOLD;ACTIVE;1;887760000000.0;BIRKEN
352203/ARIZONA LEOI /42/TABACCO BROWN;140000304111968;SBO_00_DISRESALV;31/07/2024 0:00;05/05/2025 0:00;Core Essential;352203;UNISEX;ARIZONA LEOI ;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
352203/ARIZONA LEOI /43/TABACCO BROWN;140000304112068;SBO_00_DISRESALV;31/07/2024 0:00;08/11/2024 0:00;Core Essential;352203;UNISEX;ARIZONA LEOI ;TABACCO BROWN;CLASSIC;1;809411000000.0;BIRKEN
43851/GIZEH BF /36/SILVER;110000464061368;SBO_00_DISRESALV;16/05/2024 0:00;14/06/2024 0:00;Seasonal;43851;WOMENS;GIZEH BF;SILVER;CLASSIC;1;809410000000.0;BIRKEN
129421/ARIZONA EVA /41/BLACK;140000514051868;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Seasonal;129421;UNISEX;ARIZONA EVA;BLACK;ACTIVE;1;886454000000.0;BIRKEN
129421/ARIZONA EVA /42/BLACK;140000514051968;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Seasonal;129421;UNISEX;ARIZONA EVA;BLACK;ACTIVE;1;886454000000.0;BIRKEN
129421/ARIZONA EVA /43/BLACK;140000514052068;SBO_00_DISRESALV;31/07/2024 0:00;25/03/2025 0:00;Seasonal;129421;UNISEX;ARIZONA EVA ;BLACK;ACTIVE;1;886454000000.0;BIRKEN
151183/ARIZONA BFBC/38/ MOCCA;140000524161568;SBO_00_DISRESALV;16/05/2024 0:00;25/03/2025 0:00;Core Essential;151183;UNISEX;ARIZONA BFBC;MOCCA;CLASSIC;1;809410000000.0;BIRKEN
