KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units;  $$  ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
60565377ML9916335;FW 24;HEADWEAR;60565377;0;SEASONAL FLOWER 9FIFTY LASRAI BLK;SM-ML;ML;198058814714;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;FOOTBALL;NFL;LAS VEGAS RAIDERS;BLACK;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;159;$1,984.32;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565378SM9920735;FW 24;HEADWEAR;60565378;0;FAUX SUEDE 39THIRTY LOSDOD DGR;XSS-LXL;SM;198058826328;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;FAUX SUEDE;NO;3930;3930;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;3YE;"""Crown, Visor & Button: 90% POLYESTER, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;NOVEMBER;156;$1,697.28;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9920735;EMEA FW24 ;;
60565378ML9920735;FW 24;HEADWEAR;60565378;0;FAUX SUEDE 39THIRTY LOSDOD DGR;XSS-LXL;ML;198058826311;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;FAUX SUEDE;NO;3930;3930;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;3YE;"""Crown, Visor & Button: 90% POLYESTER, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;NOVEMBER;102;$1,109.76;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9920735;EMEA FW24 ;;
60565379SM9916335;FW 24;HEADWEAR;60565379;0;SEASONAL FLOWER 9FIFTY CHIBUL INR;SM-ML;SM;198058814745;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASKETBALL;NBA;CHICAGO BULLS;RUST/COPPER;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;174;$2,171.52;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565379ML9916335;FW 24;HEADWEAR;60565379;0;SEASONAL FLOWER 9FIFTY CHIBUL INR;SM-ML;ML;198058814738;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASKETBALL;NBA;CHICAGO BULLS;RUST/COPPER;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;112;$1,397.76;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565380SM9916335;FW 24;HEADWEAR;60565380;0;SEASONAL FLOWER 9FIFTY LOSLAK STN;SM-ML;SM;198058814684;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASKETBALL;NBA;LOS ANGELES LAKERS;LIGHT BEIGE;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;200;$2,496.00;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565380ML9916335;FW 24;HEADWEAR;60565380;0;SEASONAL FLOWER 9FIFTY LOSLAK STN;SM-ML;ML;198058814677;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASKETBALL;NBA;LOS ANGELES LAKERS;LIGHT BEIGE;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;130;$1,622.40;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565381SM9916335;FW 24;HEADWEAR;60565381;0;SEASONAL FLOWER 9FIFTY NEYYANCO NVY;SM-ML;SM;198058814660;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASEBALL;MLB;NEW YORK YANKEES;NAVY;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;198;$2,471.04;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565381ML9916335;FW 24;HEADWEAR;60565381;0;SEASONAL FLOWER 9FIFTY NEYYANCO NVY;SM-ML;ML;198058814653;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASEBALL;MLB;NEW YORK YANKEES;NAVY;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;126;$1,572.48;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565383SM9916335;FW 24;HEADWEAR;60565383;0;SEASONAL FLOWER 9FIFTY LOSDODCO GRA;SM-ML;SM;198058814707;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;263;$3,282.24;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565383ML9916335;FW 24;HEADWEAR;60565383;0;SEASONAL FLOWER 9FIFTY LOSDODCO GRA;SM-ML;ML;198058814691;EMEA;JUNE;6/17/2024;;UNISEX;KEY COLLECTION;FLOWER ICON;NO;950;950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREY;3YD;"""Crown, Visor, Undervisor, Button & Strap: 100% COTTON""";LIFESTYLE;9008;;;;;38.99; $12.48 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;AUGUST;171;$2,134.08;4500432307;5/08/2024;;BANGLADESH 81;;;25/04/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;19.50;2107499;9916335;EMEA FW24 ;;
60565384SM9916242;FW 24;HEADWEAR;60565384;0;STRETCH NYLON 39THIRTY OAKATH TTA;XSS-LXL;SM;198058813724;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;STRETCH NYLON;NO;3930;3930;;BASEBALL;MLB;OAKLAND ATHLETICS;MED BEIGE;3YD;"""Crown, Visor, Undervisor & Button: 90% NYLON, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;102;$1,109.76;4500432303;14/06/2024;;Qingdao 8;;;19/04/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9916242;EMEA FW24 ;;
60565384ML9916242;FW 24;HEADWEAR;60565384;0;STRETCH NYLON 39THIRTY OAKATH TTA;XSS-LXL;ML;198058813717;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;STRETCH NYLON;NO;3930;3930;;BASEBALL;MLB;OAKLAND ATHLETICS;MED BEIGE;3YD;"""Crown, Visor, Undervisor & Button: 90% NYLON, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;66;$718.08;4500432303;14/06/2024;;Qingdao 8;;;19/04/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9916242;EMEA FW24 ;;
60565385SM9916242;FW 24;HEADWEAR;60565385;0;STRETCH NYLON 39THIRTY NEYYAN BLK;XSS-LXL;SM;198058813809;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;STRETCH NYLON;NO;3930;3930;;BASEBALL;MLB;NEW YORK YANKEES;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 90% NYLON, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;181;$1,969.28;4500432303;14/06/2024;;Qingdao 8;;;19/04/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9916242;EMEA FW24 ;;
60565385ML9916242;FW 24;HEADWEAR;60565385;0;STRETCH NYLON 39THIRTY NEYYAN BLK;XSS-LXL;ML;198058813793;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;STRETCH NYLON;NO;3930;3930;;BASEBALL;MLB;NEW YORK YANKEES;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 90% NYLON, 10% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JULY;119;$1,294.72;4500432303;14/06/2024;;Qingdao 8;;;19/04/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;17.00;2107499;9916242;EMEA FW24 ;;
605653867009920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;700;198058820289;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;67;$986.24;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653867189920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;718;198058820319;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;103;$1,516.16;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653867149920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;714;198058820302;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;103;$1,516.16;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653867389920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;738;198058820333;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;67;$986.24;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653867129920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;712;198058820296;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;32;$471.04;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653867589920000;FW 24;HEADWEAR;60565386;0;MLB PROPERTIES ICON 59FIFTY ATLBRACO YMU;612-834;758;198058820340;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ATLANTA BRAVES;DARK YELLOW;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;32;$471.04;4500432307;5/08/2024;;BANGLADESH 115;;;2/05/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877009920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;700;198058820388;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;48;$706.56;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877189920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;718;198058820418;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;72;$1,059.84;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877149920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;714;198058820401;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;72;$1,059.84;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877389920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;738;198058820432;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;48;$706.56;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877129920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;712;198058820395;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;24;$353.28;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653877589920000;FW 24;HEADWEAR;60565387;0;MLB PROPERTIES ICON 59FIFTY ARIDIACO BLK;612-834;758;198058820449;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;SEASONAL FLOWER;NO;5950;5950;;BASEBALL;MLB;ARIZONA DIAMONDBACKS;BLACK;3YD;"""Crown, Visor, Undervisor & Button: 100% COTTON""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;24;$353.28;4500432307;24/06/2024;;BANGLADESH 60;;;28/03/2024;209920 WINTAX TRADING LIMITED;BANGLADESH;23.00;2107499;9920404;EMEA FW24 ;;
605653887009920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;700;198058826809;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;45;$662.40;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
605653887189920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;718;198058826830;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;67;$986.24;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
605653887149920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;714;198058826823;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;67;$986.24;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
605653887389920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;738;198058826854;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;45;$662.40;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
605653887129920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;712;198058826816;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;22;$323.84;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
605653887589920000;FW 24;HEADWEAR;60565388;0;CORD LP 59FIFTY LOSDOD NOV;678-800;758;198058826861;EMEA;JULY;7/15/2024;;UNISEX;SEASONAL COLLECTION;CORD;NO;5950;LP 5950;;BASEBALL;MLB;LOS ANGELES DODGERS;GREEN MED;3YE;"""Crown & Button: 92% COTTON, 7% RAYON, 1% SPANDEX, Visor & Undervisor: 92% COTTON, 7% RAYON, 1% SPANDEX""";LIFESTYLE;9008;;;;;45.99; $14.72 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;OCTOBER;22;$323.84;4500433707;27/07/2024;;QINGDAO 18;;;3/05/2024;205791 Qingdao Qianfeng Capart Int Co Ltd;CHINA;23.00;2107499;9920404;EMEA FW24 ;;
60565391SM9920735;FW 24;HEADWEAR;60565391;0;CORD 39THIRTY LOSDOD EBR;XSS-LXL;SM;198058827295;EMEA;JUNE;6/17/2024;;UNISEX;SEASONAL COLLECTION;MONOTONE CORD;NO;3930;3930;;BASEBALL;MLB;LOS ANGELES DODGERS;MED BROWN;3YD;"""Crown, Visor & Button: 97% COTTON, 3% ELASTANE""";LIFESTYLE;9008;;;;;33.99; $10.88 ;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;NOVEMBER;94;$1,022.72;4500433175;11/06/2024;;Shanghai 11;;;9/04/2024;208824 Everbright Industrial Hong Kong Lim;CHINA;17.00;2107499;9920735;EMEA FW24 ;;
